gene	Pos	Strand	is_TF	is_SM_gene	SM_cluster
AN7262	ChrIV_A_nidulans_FGSC_A4:499449-504993	+	FALSE	FALSE	NA
AN7263	ChrIV_A_nidulans_FGSC_A4:495850-496899	+	FALSE	FALSE	NA
AN7264	ChrIV_A_nidulans_FGSC_A4:489814-491085	+	FALSE	FALSE	NA
AN7265	ChrIV_A_nidulans_FGSC_A4:488556-489619	-	FALSE	FALSE	NA
AN7266	ChrIV_A_nidulans_FGSC_A4:486820-487355	-	FALSE	FALSE	NA
AN7267	ChrIV_A_nidulans_FGSC_A4:484979-487086	+	FALSE	FALSE	NA
AN7268	ChrIV_A_nidulans_FGSC_A4:484043-484824	-	FALSE	FALSE	NA
AN7269	ChrIV_A_nidulans_FGSC_A4:482237-484082	+	FALSE	FALSE	NA
AN7270	ChrIV_A_nidulans_FGSC_A4:480279-481844	-	FALSE	FALSE	NA
AN7271	ChrIV_A_nidulans_FGSC_A4:477898-479358	-	FALSE	FALSE	NA
AN7272	ChrIV_A_nidulans_FGSC_A4:475193-477794	+	FALSE	FALSE	NA
AN7273	ChrIV_A_nidulans_FGSC_A4:471389-473287	+	FALSE	FALSE	NA
AN7274	ChrIV_A_nidulans_FGSC_A4:466524-468457	-	FALSE	FALSE	NA
AN7275	ChrIV_A_nidulans_FGSC_A4:458668-460218	-	FALSE	FALSE	NA
AN7278	ChrIV_A_nidulans_FGSC_A4:439891-441968	-	FALSE	FALSE	NA
AN7279	ChrIV_A_nidulans_FGSC_A4:437761-439097	+	FALSE	FALSE	NA
AN7280	ChrIV_A_nidulans_FGSC_A4:425942-432221	-	FALSE	FALSE	NA
AN7281	ChrIV_A_nidulans_FGSC_A4:423980-424446	+	FALSE	FALSE	NA
AN7282	ChrIV_A_nidulans_FGSC_A4:421675-423499	+	FALSE	FALSE	NA
AN7283	ChrIV_A_nidulans_FGSC_A4:418831-419677	-	FALSE	FALSE	NA
AN7285	ChrIV_A_nidulans_FGSC_A4:413219-414834	-	FALSE	FALSE	NA
AN7286	ChrIV_A_nidulans_FGSC_A4:411855-413120	+	FALSE	FALSE	NA
AN7287	ChrIV_A_nidulans_FGSC_A4:408711-410128	-	FALSE	FALSE	NA
AN7288	ChrIV_A_nidulans_FGSC_A4:404586-406686	+	FALSE	FALSE	NA
AN7289	ChrIV_A_nidulans_FGSC_A4:401322-402900	-	FALSE	FALSE	NA
AN7290	ChrIV_A_nidulans_FGSC_A4:400926-402000	+	FALSE	FALSE	NA
AN7291	ChrIV_A_nidulans_FGSC_A4:399332-400712	-	FALSE	FALSE	NA
AN7292	ChrIV_A_nidulans_FGSC_A4:397548-399160	-	FALSE	FALSE	NA
AN7293	ChrIV_A_nidulans_FGSC_A4:395809-397565	+	FALSE	FALSE	NA
AN7294	ChrIV_A_nidulans_FGSC_A4:391622-393831	-	FALSE	FALSE	NA
AN7295	ChrIV_A_nidulans_FGSC_A4:388369-390391	-	FALSE	FALSE	NA
AN7296	ChrIV_A_nidulans_FGSC_A4:383006-388196	-	FALSE	FALSE	NA
AN7297	ChrIV_A_nidulans_FGSC_A4:378640-382392	+	FALSE	FALSE	NA
AN7298	ChrIV_A_nidulans_FGSC_A4:377138-378417	+	FALSE	FALSE	NA
AN7299	ChrIV_A_nidulans_FGSC_A4:374373-376488	-	FALSE	FALSE	NA
AN7300	ChrIV_A_nidulans_FGSC_A4:368570-371891	-	FALSE	FALSE	NA
AN7301	ChrIV_A_nidulans_FGSC_A4:366214-368117	+	FALSE	FALSE	NA
AN7302	ChrIV_A_nidulans_FGSC_A4:363922-366093	-	FALSE	FALSE	NA
AN7303	ChrIV_A_nidulans_FGSC_A4:357916-362071	-	TRUE	FALSE	NA
AN7304	ChrIV_A_nidulans_FGSC_A4:355734-357493	-	FALSE	FALSE	NA
AN7305	ChrIV_A_nidulans_FGSC_A4:354053-355360	-	FALSE	FALSE	NA
AN7307	ChrIV_A_nidulans_FGSC_A4:347725-349585	+	FALSE	FALSE	NA
AN7308	ChrIV_A_nidulans_FGSC_A4:345701-347579	+	FALSE	FALSE	NA
AN7309	ChrIV_A_nidulans_FGSC_A4:343092-345542	-	FALSE	FALSE	NA
AN7310	ChrIV_A_nidulans_FGSC_A4:342087-344423	+	FALSE	FALSE	NA
AN7311	ChrIV_A_nidulans_FGSC_A4:339537-341933	+	FALSE	FALSE	NA
AN7313	ChrIV_A_nidulans_FGSC_A4:333332-334959	+	FALSE	FALSE	NA
AN7314	ChrIV_A_nidulans_FGSC_A4:329311-332743	+	FALSE	FALSE	NA
AN7315	ChrIV_A_nidulans_FGSC_A4:324406-326217	+	FALSE	FALSE	NA
AN7316	ChrIV_A_nidulans_FGSC_A4:322901-324078	-	FALSE	FALSE	NA
AN7317	ChrIV_A_nidulans_FGSC_A4:320865-321880	-	FALSE	FALSE	NA
AN7318	ChrIV_A_nidulans_FGSC_A4:319473-320127	+	FALSE	FALSE	NA
AN7319	ChrIV_A_nidulans_FGSC_A4:315162-316819	+	FALSE	FALSE	NA
AN7320	ChrIV_A_nidulans_FGSC_A4:312972-314630	+	FALSE	FALSE	NA
AN7321	ChrIV_A_nidulans_FGSC_A4:309373-312409	+	FALSE	FALSE	NA
AN7322	ChrIV_A_nidulans_FGSC_A4:307282-308480	+	FALSE	FALSE	NA
AN7323	ChrIV_A_nidulans_FGSC_A4:305375-306588	-	FALSE	FALSE	NA
AN7324	ChrIV_A_nidulans_FGSC_A4:303837-305131	-	FALSE	FALSE	NA
AN7325	ChrIV_A_nidulans_FGSC_A4:299930-303563	-	FALSE	FALSE	NA
AN7326	ChrIV_A_nidulans_FGSC_A4:297626-299758	-	FALSE	FALSE	NA
AN7327	ChrIV_A_nidulans_FGSC_A4:295201-296009	-	FALSE	FALSE	NA
AN7328	ChrIV_A_nidulans_FGSC_A4:292828-293481	-	FALSE	FALSE	NA
AN7329	ChrIV_A_nidulans_FGSC_A4:290413-291507	-	FALSE	FALSE	NA
AN7330	ChrIV_A_nidulans_FGSC_A4:288847-290416	+	TRUE	FALSE	NA
AN7331	ChrIV_A_nidulans_FGSC_A4:287921-288464	+	FALSE	FALSE	NA
AN7332	ChrIV_A_nidulans_FGSC_A4:284068-286882	-	TRUE	FALSE	NA
AN7333	ChrIV_A_nidulans_FGSC_A4:281427-283027	-	FALSE	FALSE	NA
AN7334	ChrIV_A_nidulans_FGSC_A4:274455-278162	-	FALSE	FALSE	NA
AN7335	ChrIV_A_nidulans_FGSC_A4:270161-272302	+	FALSE	FALSE	NA
AN7336	ChrIV_A_nidulans_FGSC_A4:267256-268742	-	FALSE	FALSE	NA
AN7338	ChrIV_A_nidulans_FGSC_A4:261155-262506	-	FALSE	FALSE	NA
AN7339	ChrIV_A_nidulans_FGSC_A4:259676-260848	-	FALSE	FALSE	NA
AN7340	ChrIV_A_nidulans_FGSC_A4:257769-259600	+	FALSE	FALSE	NA
AN7341	ChrIV_A_nidulans_FGSC_A4:255145-257116	+	FALSE	FALSE	NA
AN7342	ChrIV_A_nidulans_FGSC_A4:246844-253109	-	FALSE	FALSE	NA
AN7343	ChrIV_A_nidulans_FGSC_A4:243256-245330	-	TRUE	FALSE	NA
AN7344	ChrIV_A_nidulans_FGSC_A4:241188-242915	-	FALSE	FALSE	NA
AN7345	ChrIV_A_nidulans_FGSC_A4:237854-241279	+	FALSE	FALSE	NA
AN7346	ChrIV_A_nidulans_FGSC_A4:235747-237712	+	TRUE	FALSE	NA
AN7347	ChrIV_A_nidulans_FGSC_A4:231807-233185	-	FALSE	FALSE	NA
AN7348	ChrIV_A_nidulans_FGSC_A4:222000-231459	-	FALSE	FALSE	NA
AN7349	ChrIV_A_nidulans_FGSC_A4:218464-220050	-	FALSE	FALSE	NA
AN7350	ChrIV_A_nidulans_FGSC_A4:214399-216534	-	FALSE	FALSE	NA
AN7351	ChrIV_A_nidulans_FGSC_A4:210525-212641	-	FALSE	FALSE	NA
AN7352	ChrIV_A_nidulans_FGSC_A4:209338-210622	+	FALSE	FALSE	NA
AN7353	ChrIV_A_nidulans_FGSC_A4:205884-207436	-	FALSE	FALSE	NA
AN7354	ChrIV_A_nidulans_FGSC_A4:204599-205724	-	FALSE	FALSE	NA
AN7356	ChrIV_A_nidulans_FGSC_A4:198996-199798	-	FALSE	FALSE	NA
AN7357	ChrIV_A_nidulans_FGSC_A4:197502-199093	+	FALSE	FALSE	NA
AN7358	ChrIV_A_nidulans_FGSC_A4:194227-196558	+	FALSE	FALSE	NA
AN7359	ChrIV_A_nidulans_FGSC_A4:191591-193198	+	FALSE	FALSE	NA
AN7360	ChrIV_A_nidulans_FGSC_A4:188986-190693	+	FALSE	FALSE	NA
AN7361	ChrIV_A_nidulans_FGSC_A4:186640-188824	-	FALSE	FALSE	NA
AN7362	ChrIV_A_nidulans_FGSC_A4:181121-184736	+	FALSE	FALSE	NA
AN7363	ChrIV_A_nidulans_FGSC_A4:178055-181060	-	FALSE	FALSE	NA
AN7364	ChrIV_A_nidulans_FGSC_A4:172688-174781	-	FALSE	FALSE	NA
AN7365	ChrIV_A_nidulans_FGSC_A4:172343-173333	+	FALSE	FALSE	NA
AN7366	ChrIV_A_nidulans_FGSC_A4:170096-172498	-	FALSE	FALSE	NA
AN7367	ChrIV_A_nidulans_FGSC_A4:167615-168878	+	FALSE	FALSE	NA
AN7368	ChrIV_A_nidulans_FGSC_A4:164652-166331	-	FALSE	FALSE	NA
AN7370	ChrIV_A_nidulans_FGSC_A4:156797-159206	+	FALSE	FALSE	NA
AN7371	ChrIV_A_nidulans_FGSC_A4:154394-155923	-	FALSE	FALSE	NA
AN7373	ChrIV_A_nidulans_FGSC_A4:145897-148195	-	FALSE	FALSE	NA
AN7374	ChrIV_A_nidulans_FGSC_A4:145035-145991	+	FALSE	FALSE	NA
AN7375	ChrIV_A_nidulans_FGSC_A4:142765-144809	-	FALSE	FALSE	NA
AN7376	ChrIV_A_nidulans_FGSC_A4:141489-142828	+	TRUE	FALSE	NA
AN7377	ChrIV_A_nidulans_FGSC_A4:139887-141016	-	FALSE	FALSE	NA
AN7378	ChrIV_A_nidulans_FGSC_A4:137010-137904	-	FALSE	FALSE	NA
AN7379	ChrIV_A_nidulans_FGSC_A4:134494-136745	+	TRUE	FALSE	NA
AN7380	ChrIV_A_nidulans_FGSC_A4:132317-134165	+	FALSE	FALSE	NA
AN7382	ChrIV_A_nidulans_FGSC_A4:126026-127405	-	FALSE	FALSE	NA
AN7383	ChrIV_A_nidulans_FGSC_A4:124285-125802	+	FALSE	FALSE	NA
AN7384	ChrIV_A_nidulans_FGSC_A4:120806-121574	-	FALSE	FALSE	NA
AN7385	ChrIV_A_nidulans_FGSC_A4:119376-120596	+	FALSE	FALSE	NA
AN7386	ChrIV_A_nidulans_FGSC_A4:116221-117495	-	FALSE	FALSE	NA
AN7387	ChrIV_A_nidulans_FGSC_A4:115132-116185	+	FALSE	FALSE	NA
AN7388	ChrIV_A_nidulans_FGSC_A4:112163-114616	-	FALSE	FALSE	NA
AN7389	ChrIV_A_nidulans_FGSC_A4:107846-109734	+	FALSE	FALSE	NA
AN7390	ChrIV_A_nidulans_FGSC_A4:102436-104331	-	FALSE	FALSE	NA
AN7391	ChrIV_A_nidulans_FGSC_A4:100634-102462	+	FALSE	FALSE	NA
AN7392	ChrIV_A_nidulans_FGSC_A4:98474-100345	-	FALSE	FALSE	NA
AN7393	ChrIV_A_nidulans_FGSC_A4:97540-98260	+	FALSE	FALSE	NA
AN7394	ChrIV_A_nidulans_FGSC_A4:94445-95861	-	FALSE	FALSE	NA
AN7395	ChrIV_A_nidulans_FGSC_A4:92873-94207	+	FALSE	FALSE	NA
AN7396	ChrIV_A_nidulans_FGSC_A4:82958-85625	-	FALSE	FALSE	NA
AN7397	ChrIV_A_nidulans_FGSC_A4:79910-82639	+	FALSE	FALSE	NA
AN7398	ChrIV_A_nidulans_FGSC_A4:76923-77983	+	FALSE	FALSE	NA
AN7399	ChrIV_A_nidulans_FGSC_A4:73574-75630	+	FALSE	FALSE	NA
AN7400	ChrIV_A_nidulans_FGSC_A4:70185-72485	-	FALSE	FALSE	NA
AN7401	ChrIV_A_nidulans_FGSC_A4:65999-67492	-	FALSE	FALSE	NA
AN7402	ChrIV_A_nidulans_FGSC_A4:63626-65705	+	FALSE	FALSE	NA
AN7403	ChrIV_A_nidulans_FGSC_A4:60743-61916	+	FALSE	FALSE	NA
AN7404	ChrIV_A_nidulans_FGSC_A4:59182-60164	-	FALSE	FALSE	NA
AN7405	ChrIV_A_nidulans_FGSC_A4:55606-56831	-	FALSE	FALSE	NA
AN7406	ChrIV_A_nidulans_FGSC_A4:53629-55440	+	FALSE	FALSE	NA
AN7407	ChrIV_A_nidulans_FGSC_A4:51364-53505	-	FALSE	FALSE	NA
AN7408	ChrIV_A_nidulans_FGSC_A4:48412-50078	+	FALSE	FALSE	NA
AN7409	ChrIV_A_nidulans_FGSC_A4:46070-46570	-	FALSE	FALSE	NA
AN7410	ChrIV_A_nidulans_FGSC_A4:42548-44593	-	FALSE	FALSE	NA
AN7411	ChrIV_A_nidulans_FGSC_A4:41003-41755	+	FALSE	FALSE	NA
AN7412	ChrIV_A_nidulans_FGSC_A4:39749-40173	-	FALSE	FALSE	NA
AN7413	ChrIV_A_nidulans_FGSC_A4:37341-38408	-	FALSE	FALSE	NA
AN7414	ChrIV_A_nidulans_FGSC_A4:34795-35961	+	FALSE	FALSE	NA
AN7415	ChrIV_A_nidulans_FGSC_A4:27990-30266	+	FALSE	FALSE	NA
AN7416	ChrIV_A_nidulans_FGSC_A4:24650-25255	-	FALSE	FALSE	NA
AN7417	ChrIV_A_nidulans_FGSC_A4:20916-22063	-	FALSE	FALSE	NA
AN7418	ChrIV_A_nidulans_FGSC_A4:15947-18239	-	FALSE	FALSE	NA
AN7419	ChrIV_A_nidulans_FGSC_A4:14428-15668	+	FALSE	FALSE	NA
AN7420	ChrIV_A_nidulans_FGSC_A4:8987-9589	+	FALSE	FALSE	NA
AN7422	ChrIV_A_nidulans_FGSC_A4:1501074-1504065	-	FALSE	FALSE	NA
AN7423	ChrIV_A_nidulans_FGSC_A4:1504262-1506675	+	FALSE	FALSE	NA
AN7424	ChrIV_A_nidulans_FGSC_A4:1507104-1508811	+	FALSE	FALSE	NA
AN7425	ChrIV_A_nidulans_FGSC_A4:1509170-1510281	-	FALSE	FALSE	NA
AN7426	ChrIV_A_nidulans_FGSC_A4:1510827-1512311	-	FALSE	FALSE	NA
AN7428	ChrIV_A_nidulans_FGSC_A4:1515476-1518337	-	FALSE	FALSE	NA
AN7429	ChrIV_A_nidulans_FGSC_A4:1518906-1520312	+	FALSE	FALSE	NA
AN7430	ChrIV_A_nidulans_FGSC_A4:1520425-1522560	-	FALSE	FALSE	NA
AN7431	ChrIV_A_nidulans_FGSC_A4:1522991-1525889	+	FALSE	FALSE	NA
AN7432	ChrIV_A_nidulans_FGSC_A4:1526091-1527306	+	FALSE	FALSE	NA
AN7433	ChrIV_A_nidulans_FGSC_A4:1528139-1531064	-	FALSE	FALSE	NA
AN7434	ChrIV_A_nidulans_FGSC_A4:1532015-1534339	-	TRUE	FALSE	NA
AN7435	ChrIV_A_nidulans_FGSC_A4:1534516-1536284	+	FALSE	FALSE	NA
AN7436	ChrIV_A_nidulans_FGSC_A4:1536282-1538524	-	FALSE	FALSE	NA
AN7437	ChrIV_A_nidulans_FGSC_A4:1538876-1541469	-	FALSE	FALSE	NA
AN7438	ChrIV_A_nidulans_FGSC_A4:1541943-1545839	+	FALSE	FALSE	NA
AN7439	ChrIV_A_nidulans_FGSC_A4:1545960-1548345	-	FALSE	FALSE	NA
AN7440	ChrIV_A_nidulans_FGSC_A4:1548712-1550414	+	FALSE	FALSE	NA
AN7441	ChrIV_A_nidulans_FGSC_A4:1550296-1552510	-	FALSE	FALSE	NA
AN7442	ChrIV_A_nidulans_FGSC_A4:1552634-1554184	+	FALSE	FALSE	NA
AN7443	ChrIV_A_nidulans_FGSC_A4:1555373-1558504	+	FALSE	FALSE	NA
AN7444	ChrIV_A_nidulans_FGSC_A4:1558552-1561311	-	FALSE	FALSE	NA
AN7447	ChrIV_A_nidulans_FGSC_A4:1565600-1568810	+	FALSE	FALSE	NA
AN7449	ChrIV_A_nidulans_FGSC_A4:1577171-1578144	-	FALSE	FALSE	NA
AN7450	ChrIV_A_nidulans_FGSC_A4:1578260-1581041	+	FALSE	FALSE	NA
AN7451	ChrIV_A_nidulans_FGSC_A4:1580998-1585145	-	FALSE	FALSE	NA
AN7452	ChrIV_A_nidulans_FGSC_A4:1587015-1588555	+	FALSE	FALSE	NA
AN7453	ChrIV_A_nidulans_FGSC_A4:1591632-1593277	-	FALSE	FALSE	NA
AN7454	ChrIV_A_nidulans_FGSC_A4:1593458-1596745	+	FALSE	FALSE	NA
AN7455	ChrIV_A_nidulans_FGSC_A4:1597104-1601556	-	FALSE	FALSE	NA
AN7456	ChrIV_A_nidulans_FGSC_A4:1602325-1603450	+	FALSE	FALSE	NA
AN7457	ChrIV_A_nidulans_FGSC_A4:1604136-1605679	+	FALSE	FALSE	NA
AN7458	ChrIV_A_nidulans_FGSC_A4:1606012-1608054	+	FALSE	FALSE	NA
AN7459	ChrIV_A_nidulans_FGSC_A4:1608057-1609763	-	FALSE	FALSE	NA
AN7460	ChrIV_A_nidulans_FGSC_A4:1610236-1611429	+	FALSE	FALSE	NA
AN7461	ChrIV_A_nidulans_FGSC_A4:1611391-1612771	-	FALSE	FALSE	NA
AN7462	ChrIV_A_nidulans_FGSC_A4:1613073-1615794	+	FALSE	FALSE	NA
AN7463	ChrIV_A_nidulans_FGSC_A4:1615818-1618294	-	FALSE	FALSE	NA
AN7464	ChrIV_A_nidulans_FGSC_A4:1622613-1626387	-	FALSE	FALSE	NA
AN7465	ChrIV_A_nidulans_FGSC_A4:1626704-1629033	+	FALSE	FALSE	NA
AN7466	ChrIV_A_nidulans_FGSC_A4:1629680-1631446	+	FALSE	FALSE	NA
AN7467	ChrIV_A_nidulans_FGSC_A4:1631979-1632909	-	FALSE	FALSE	NA
AN7468	ChrIV_A_nidulans_FGSC_A4:1633066-1636558	+	FALSE	FALSE	NA
AN7469	ChrIV_A_nidulans_FGSC_A4:1637022-1637804	+	FALSE	FALSE	NA
AN7470	ChrIV_A_nidulans_FGSC_A4:1638062-1639567	+	FALSE	FALSE	NA
AN7471	ChrIV_A_nidulans_FGSC_A4:1639161-1642304	-	FALSE	FALSE	NA
AN7472	ChrIV_A_nidulans_FGSC_A4:1642430-1644240	+	FALSE	FALSE	NA
AN7474	ChrIV_A_nidulans_FGSC_A4:1648181-1652147	-	FALSE	FALSE	NA
AN7475	ChrIV_A_nidulans_FGSC_A4:1654452-1657398	+	TRUE	FALSE	NA
AN7476	ChrIV_A_nidulans_FGSC_A4:1658869-1660927	+	FALSE	FALSE	NA
AN7477	ChrIV_A_nidulans_FGSC_A4:1662125-1662749	-	FALSE	FALSE	NA
AN7478	ChrIV_A_nidulans_FGSC_A4:1664176-1666752	+	FALSE	FALSE	NA
AN7479	ChrIV_A_nidulans_FGSC_A4:1667029-1669394	-	FALSE	FALSE	NA
AN7480	ChrIV_A_nidulans_FGSC_A4:1671317-1674731	+	FALSE	FALSE	NA
AN7481	ChrIV_A_nidulans_FGSC_A4:1674937-1677391	+	FALSE	FALSE	NA
AN7482	ChrIV_A_nidulans_FGSC_A4:1678007-1679737	-	FALSE	FALSE	NA
AN7483	ChrIV_A_nidulans_FGSC_A4:1689888-1691783	-	FALSE	FALSE	NA
AN7484	ChrIV_A_nidulans_FGSC_A4:1692514-1693778	+	FALSE	FALSE	NA
AN7485	ChrIV_A_nidulans_FGSC_A4:1695733-1698374	+	FALSE	TRUE	SM_cluster_33
AN7487	ChrIV_A_nidulans_FGSC_A4:1699615-1701548	+	FALSE	TRUE	SM_cluster_33
AN7488	ChrIV_A_nidulans_FGSC_A4:1701606-1703156	-	FALSE	TRUE	SM_cluster_33
AN7489	ChrIV_A_nidulans_FGSC_A4:1703511-1705398	+	FALSE	TRUE	SM_cluster_33
AN7490	ChrIV_A_nidulans_FGSC_A4:1705599-1707329	+	FALSE	FALSE	NA
AN7491	ChrIV_A_nidulans_FGSC_A4:1707241-1708308	-	FALSE	FALSE	NA
AN7492	ChrIV_A_nidulans_FGSC_A4:1708400-1709713	-	FALSE	FALSE	NA
AN7493	ChrIV_A_nidulans_FGSC_A4:1709717-1710920	-	FALSE	FALSE	NA
AN7496	ChrIV_A_nidulans_FGSC_A4:1719393-1724365	-	FALSE	FALSE	NA
AN7497	ChrIV_A_nidulans_FGSC_A4:1725759-1726565	+	FALSE	FALSE	NA
AN7498	ChrIV_A_nidulans_FGSC_A4:1727464-1728766	+	FALSE	FALSE	NA
AN7499	ChrIV_A_nidulans_FGSC_A4:1729463-1735295	+	FALSE	FALSE	NA
AN7500	ChrIV_A_nidulans_FGSC_A4:1735791-1738257	+	FALSE	FALSE	NA
AN7501	ChrIV_A_nidulans_FGSC_A4:1739403-1741048	-	FALSE	FALSE	NA
AN7502	ChrIV_A_nidulans_FGSC_A4:1741578-1743414	+	FALSE	FALSE	NA
AN7503	ChrIV_A_nidulans_FGSC_A4:1743602-1746168	+	FALSE	FALSE	NA
AN7504	ChrIV_A_nidulans_FGSC_A4:1746927-1750527	+	FALSE	FALSE	NA
AN7505	ChrIV_A_nidulans_FGSC_A4:1751265-1754152	-	FALSE	FALSE	NA
AN7506	ChrIV_A_nidulans_FGSC_A4:1754576-1760257	-	FALSE	FALSE	NA
AN7507	ChrIV_A_nidulans_FGSC_A4:1760895-1765045	-	TRUE	FALSE	NA
AN7508	ChrIV_A_nidulans_FGSC_A4:1768211-1771358	-	TRUE	FALSE	NA
AN7509	ChrIV_A_nidulans_FGSC_A4:1773352-1774395	+	FALSE	FALSE	NA
AN7510	ChrIV_A_nidulans_FGSC_A4:1775484-1777732	-	FALSE	FALSE	NA
AN7511	ChrIV_A_nidulans_FGSC_A4:1779181-1781222	+	FALSE	FALSE	NA
AN7513	ChrIV_A_nidulans_FGSC_A4:1788350-1791310	+	TRUE	FALSE	NA
AN7515	ChrIV_A_nidulans_FGSC_A4:1802515-1803789	+	FALSE	FALSE	NA
AN7516	ChrIV_A_nidulans_FGSC_A4:1803885-1805799	+	TRUE	FALSE	NA
AN7517	ChrIV_A_nidulans_FGSC_A4:1806527-1808574	-	FALSE	FALSE	NA
AN7518	ChrIV_A_nidulans_FGSC_A4:1809017-1811236	-	FALSE	FALSE	NA
AN7519	ChrIV_A_nidulans_FGSC_A4:1811612-1813699	+	FALSE	FALSE	NA
AN7521	ChrIV_A_nidulans_FGSC_A4:1816346-1818098	+	FALSE	FALSE	NA
AN7522	ChrIV_A_nidulans_FGSC_A4:1819024-1820762	-	FALSE	FALSE	NA
AN7523	ChrIV_A_nidulans_FGSC_A4:1822680-1824057	-	FALSE	FALSE	NA
AN7524	ChrIV_A_nidulans_FGSC_A4:1831219-1834546	+	FALSE	FALSE	NA
AN7525	ChrIV_A_nidulans_FGSC_A4:1834474-1835751	-	FALSE	FALSE	NA
AN7526	ChrIV_A_nidulans_FGSC_A4:1835923-1837997	+	FALSE	FALSE	NA
AN7528	ChrIV_A_nidulans_FGSC_A4:1842088-1843568	+	FALSE	FALSE	NA
AN7529	ChrIV_A_nidulans_FGSC_A4:1843819-1845412	-	FALSE	FALSE	NA
AN7530	ChrIV_A_nidulans_FGSC_A4:1850360-1851353	+	FALSE	FALSE	NA
AN7531	ChrIV_A_nidulans_FGSC_A4:1856901-1858029	+	FALSE	FALSE	NA
AN7532	ChrIV_A_nidulans_FGSC_A4:1861511-1862543	+	FALSE	FALSE	NA
AN7533	ChrIV_A_nidulans_FGSC_A4:1862791-1865744	-	FALSE	FALSE	NA
AN7534	ChrIV_A_nidulans_FGSC_A4:1866348-1868184	+	FALSE	FALSE	NA
AN7535	ChrIV_A_nidulans_FGSC_A4:1868091-1869938	-	FALSE	FALSE	NA
AN7536	ChrIV_A_nidulans_FGSC_A4:1870816-1872131	+	FALSE	FALSE	NA
AN7537	ChrIV_A_nidulans_FGSC_A4:1872189-1875431	-	FALSE	FALSE	NA
AN7538	ChrIV_A_nidulans_FGSC_A4:1875955-1880112	-	FALSE	FALSE	NA
AN7539	ChrIV_A_nidulans_FGSC_A4:1880468-1881229	-	FALSE	FALSE	NA
AN7540	ChrIV_A_nidulans_FGSC_A4:1883023-1885116	+	FALSE	FALSE	NA
AN7541	ChrIV_A_nidulans_FGSC_A4:1886951-1888059	+	FALSE	FALSE	NA
AN7542	ChrIV_A_nidulans_FGSC_A4:1889784-1891974	-	FALSE	FALSE	NA
AN7543	ChrIV_A_nidulans_FGSC_A4:1894075-1895661	+	FALSE	FALSE	NA
AN7544	ChrIV_A_nidulans_FGSC_A4:1895571-1899571	-	FALSE	FALSE	NA
AN7545	ChrIV_A_nidulans_FGSC_A4:1899823-1903145	-	TRUE	FALSE	NA
AN7546	ChrIV_A_nidulans_FGSC_A4:1904975-1905821	-	FALSE	FALSE	NA
AN7547	ChrIV_A_nidulans_FGSC_A4:1911470-1916825	+	FALSE	FALSE	NA
AN7548	ChrIV_A_nidulans_FGSC_A4:1917069-1918792	+	FALSE	FALSE	NA
AN7549	ChrIV_A_nidulans_FGSC_A4:1918880-1920926	-	FALSE	FALSE	NA
AN7550	ChrIV_A_nidulans_FGSC_A4:1921473-1923712	-	FALSE	FALSE	NA
AN7551	ChrIV_A_nidulans_FGSC_A4:1924439-1925576	+	FALSE	FALSE	NA
AN7552	ChrIV_A_nidulans_FGSC_A4:1925863-1930028	-	FALSE	FALSE	NA
AN7553	ChrIV_A_nidulans_FGSC_A4:1930812-1934289	-	TRUE	FALSE	NA
AN7554	ChrIV_A_nidulans_FGSC_A4:1941983-1944191	-	FALSE	FALSE	NA
AN7555	ChrIV_A_nidulans_FGSC_A4:1944650-1945499	+	FALSE	FALSE	NA
AN7556	ChrIV_A_nidulans_FGSC_A4:1945677-1946874	-	FALSE	FALSE	NA
AN7557	ChrIV_A_nidulans_FGSC_A4:1947375-1949972	-	FALSE	FALSE	NA
AN7558	ChrIV_A_nidulans_FGSC_A4:1951653-1953319	+	FALSE	FALSE	NA
AN7559	ChrIV_A_nidulans_FGSC_A4:1953319-1954864	-	FALSE	FALSE	NA
AN7560	ChrIV_A_nidulans_FGSC_A4:1956325-1958019	+	FALSE	FALSE	NA
AN7561	ChrIV_A_nidulans_FGSC_A4:1958059-1958811	-	FALSE	FALSE	NA
AN7562	ChrIV_A_nidulans_FGSC_A4:1959050-1960732	-	FALSE	FALSE	NA
AN7563	ChrIV_A_nidulans_FGSC_A4:1961492-1965763	-	FALSE	FALSE	NA
AN7564	ChrIV_A_nidulans_FGSC_A4:1965985-1967465	-	FALSE	FALSE	NA
AN7565	ChrIV_A_nidulans_FGSC_A4:1967906-1969789	+	FALSE	FALSE	NA
AN7566	ChrIV_A_nidulans_FGSC_A4:1969769-1972177	-	FALSE	FALSE	NA
AN7567	ChrIV_A_nidulans_FGSC_A4:1972643-1973756	+	FALSE	FALSE	NA
AN7568	ChrIV_A_nidulans_FGSC_A4:1973762-1976078	-	FALSE	FALSE	NA
AN7569	ChrIV_A_nidulans_FGSC_A4:1976187-1977539	+	FALSE	FALSE	NA
AN7570	ChrIV_A_nidulans_FGSC_A4:1977539-1979685	-	FALSE	FALSE	NA
AN7571	ChrIV_A_nidulans_FGSC_A4:1981270-1984566	+	FALSE	FALSE	NA
AN7572	ChrIV_A_nidulans_FGSC_A4:1985240-1992628	-	FALSE	FALSE	NA
AN7574	ChrIV_A_nidulans_FGSC_A4:2001150-2001699	+	FALSE	FALSE	NA
AN7575	ChrIV_A_nidulans_FGSC_A4:2002260-2003982	-	FALSE	FALSE	NA
