CAuris_id	blastx_summary	hasOrtholog	true_calb_ortho	ortho_source	ORF19_ID	CGD_ID	CGD_GENE_NAME
NA	NA	NA	NA	NA	CaalfMt31	CAL0000196766	tV(UAC)2mt
NA	NA	NA	NA	NA	CaalfMt32	CAL0000185452	tW(UCA)1mt
NA	NA	NA	NA	NA	CaalfMt33	CAL0000185231	tF(GAA)6mt
NA	NA	NA	NA	NA	CaalfMt34	CAL0000195950	tR(ACG)3mt
NA	NA	NA	NA	NA	CaalfMp09	CAL0000182977	NAD2
NA	NA	NA	NA	NA	CaalfMp10	CAL0000179355	NAD3
NA	NA	NA	NA	NA	CaalfMp11	CAL0000196083	COB
NA	NA	NA	NA	NA	CaalfMp11.1	CAL0000201281	
NA	NA	NA	NA	NA	CaalfMt35	CAL0000184468	tM(CAU)5mt
NA	NA	NA	NA	NA	CaalfMr17	CAL0000186079	RRNS
NA	NA	NA	NA	NA	CaalfMp12	CAL0000179917	NAD4L
NA	NA	NA	NA	NA	CaalfMp13	CAL0000188422	NAD5
NA	NA	NA	NA	NA	CaalfMt36	CAL0000174563	tQ(UUG)6mt
NA	NA	NA	NA	NA	CaalfMt37	CAL0000179085	tD(GUC)8mt
NA	NA	NA	NA	NA	CaalfMt38	CAL0000200238	tS(GCU)3mt
NA	NA	NA	NA	NA	CaalfMt39	CAL0000178980	tS(UGA)4mt
NA	NA	NA	NA	NA	CaalfMt40	CAL0000175031	tL(UAG)1mt
NA	NA	NA	NA	NA	CaalfMp14	CAL0000192075	NAD4
NA	NA	NA	NA	NA	CaalfMt41	CAL0000190795	tM(CAU)6mt
NA	NA	NA	NA	NA	CaalfMt42	CAL0000189410	tE(UUC)9mt
NA	NA	NA	NA	NA	CaalfMt43	CAL0000190793	tT(UGU)4mt
NA	NA	NA	NA	NA	CaalfMt44	CAL0000183769	tH(GUG)5mt
NA	NA	NA	NA	NA	CaalfMt45	CAL0000193307	tY(GUA)6mt
NA	NA	NA	NA	NA	CaalfMt46	CAL0000179820	tL(UAA)7mt
NA	NA	NA	NA	NA	CaalfMt47	CAL0000185405	tK(UUU)7mt
NA	NA	NA	NA	NA	CaalfMp15	CAL0000191504	COX3B
NA	NA	NA	NA	NA	orf19.6115	CAL0000182519	
NA	NA	NA	NA	NA	orf19.6114	CAL0000184345	
NA	NA	NA	NA	NA	orf19.6113	CAL0000177679	
NA	NA	NA	NA	NA	orf19.6112	CAL0000191731	CTA2
NA	NA	NA	NA	NA	orf19.6110	CAL0000182943	
NA	NA	NA	NA	NA	orf19.6083	CAL0000183783	
NA	NA	NA	NA	NA	tT(AGU)6	CAL0000188836	tT(AGU)6
NA	NA	NA	NA	NA	Tca8-1	CAL0000198726	
NA	NA	NA	NA	NA	beta-1b	CAL0000174218	
NA	NA	NA	NA	NA	orf19.6079	CAL0000188751	
NA	NA	NA	NA	NA	orf19.6078.1	CAL0000194446	RFC52
NA	NA	NA	NA	NA	orf19.6078	CAL0000175689	POL93
NA	NA	NA	NA	NA	beta-1c	CAL0000189256	
NA	NA	NA	NA	NA	orf19.6072	CAL0000201142	CDC13
NA	NA	NA	NA	NA	orf19.6059	CAL0000190988	TTR1
NA	NA	NA	NA	NA	orf19.6058	CAL0000175730	GLO1
NA	NA	NA	NA	NA	orf19.6057	CAL0000175867	
NA	NA	NA	NA	NA	orf19.6055	CAL0000174026	
NA	NA	NA	NA	NA	orf19.6043	CAL0000191678	
NA	NA	NA	NA	NA	tP(UGG)3	CAL0000185033	tP(UGG)3
NA	NA	NA	NA	NA	orf19.6030	CAL0000195596	
NA	NA	NA	NA	NA	orf19.6027	CAL0000193312	
NA	NA	NA	NA	NA	orf19.6022	CAL0000177736	NRM1
NA	NA	NA	NA	NA	orf19.6021	CAL0000191293	IHD2
NA	NA	NA	NA	NA	orf19.6008.3	CAL0000192179	
NA	NA	NA	NA	NA	tA(AGC)4	CAL0000201843	tA(AGC)4
NA	NA	NA	NA	NA	eta-1a	CAL0000179226	
NA	NA	NA	NA	NA	orf19.3306	CAL0000183053	
NA	NA	NA	NA	NA	orf19.3309	CAL0000188832	
NA	NA	NA	NA	NA	iota-1b	CAL0000182295	
NA	NA	NA	NA	NA	orf19.3311	CAL0000176253	IFD3
NA	NA	NA	NA	NA	orf19.3320	CAL0000196308	
NA	NA	NA	NA	NA	orf19.3328	CAL0000195853	
NA	NA	NA	NA	NA	vau-1a	CAL0000174581	
NA	NA	NA	NA	NA	phi-1a	CAL0000197080	
NA	NA	NA	NA	NA	orf19.3330.3	CAL0000179404	POX18
NA	NA	NA	NA	NA	orf19.3336	CAL0000201297	
NA	NA	NA	NA	NA	tS(UGA)1	CAL0000197299	tS(UGA)1
NA	NA	NA	NA	NA	snR5a	CAL0000185730	
NA	NA	NA	NA	NA	tA(AGC)3	CAL0000191773	tA(AGC)3
NA	NA	NA	NA	NA	orf19.4549	CAL0000188150	FGR38
NA	NA	NA	NA	NA	orf19.4539	CAL0000186101	
NA	NA	NA	NA	NA	orf19.4528	CAL0000175736	
NA	NA	NA	NA	NA	alpha-1a	CAL0000193489	
NA	NA	NA	NA	NA	orf19.4528.1	CAL0000184101	
NA	NA	NA	NA	NA	orf19.4526	CAL0000192328	HSP30
NA	NA	NA	NA	NA	orf19.4525	CAL0000179006	
NA	NA	NA	NA	NA	orf19.4524	CAL0000180650	ZCF24
NA	NA	NA	NA	NA	orf19.4523	CAL0000176281	
NA	NA	NA	NA	NA	orf19.4522	CAL0000179309	
NA	NA	NA	NA	NA	orf19.3664	CAL0000180035	HSP31
NA	NA	NA	NA	NA	orf19.3665	CAL0000174725	SET6
NA	NA	NA	NA	NA	orf19.3666	CAL0000200463	
NA	NA	NA	NA	NA	orf19.3670	CAL0000190186	GAL1
NA	NA	NA	NA	NA	orf19.3671	CAL0000181472	
NA	NA	NA	NA	NA	orf19.3672	CAL0000174041	GAL10
NA	NA	NA	NA	NA	orf19.3674	CAL0000194591	GAL102
NA	NA	NA	NA	NA	orf19.3675	CAL0000182951	GAL7
NA	NA	NA	NA	NA	orf19.3677	CAL0000174020	
NA	NA	NA	NA	NA	tR(CCG)1	CAL0000197407	tR(CCG)1
NA	NA	NA	NA	NA	orf19.2936	CAL0000183813	
NA	NA	NA	NA	NA	tR(UCU)4	CAL0000177601	tR(UCU)4
NA	NA	NA	NA	NA	beta-1a	CAL0000194361	
NA	NA	NA	NA	NA	orf19.2943.5	CAL0000180222	
NA	NA	NA	NA	NA	orf19.2946	CAL0000188197	HNM4
NA	NA	NA	NA	NA	orf19.2957	CAL0000189485	
NA	NA	NA	NA	NA	orf19.2958	CAL0000197774	
NA	NA	NA	NA	NA	orf19.2959	CAL0000186646	
NA	NA	NA	NA	NA	orf19.2959.1	CAL0000199083	
NA	NA	NA	NA	NA	orf19.2962	CAL0000200219	
NA	NA	NA	NA	NA	orf19.2965.1	CAL0000201924	
NA	NA	NA	NA	NA	orf19.2968	CAL0000198254	
NA	NA	NA	NA	NA	orf19.2971	CAL0000184091	
NA	NA	NA	NA	NA	orf19.2978	CAL0000195426	
NA	NA	NA	NA	NA	orf19.2989	CAL0000192040	GOR1
NA	NA	NA	NA	NA	orf19.2991	CAL0000182173	HOL1
NA	NA	NA	NA	NA	orf19.3042	CAL0000193914	
NA	NA	NA	NA	NA	tN(GUU)3	CAL0000177181	tN(GUU)3
NA	NA	NA	NA	NA	tL(UAA)3	CAL0000183974	tL(UAA)3
NA	NA	NA	NA	NA	orf19.3059.1	CAL0000178238	
NA	NA	NA	NA	NA	orf19.3059.2	CAL0000182494	
NA	NA	NA	NA	NA	orf19.3061.1	CAL0000190913	
NA	NA	NA	NA	NA	tT(CGU)1	CAL0000192551	tT(CGU)1
NA	NA	NA	NA	NA	kereru-1a	CAL0000188551	
NA	NA	NA	NA	NA	orf19.4461	CAL0000183934	
NA	NA	NA	NA	NA	orf19.4463	CAL0000177451	
NA	NA	NA	NA	NA	orf19.4472	CAL0000186809	
NA	NA	NA	NA	NA	orf19.4476	CAL0000175827	
NA	NA	NA	NA	NA	orf19.4477	CAL0000175449	CSH1
NA	NA	NA	NA	NA	orf19.4481	CAL0000200672	MFALPHA
NA	NA	NA	NA	NA	orf19.4482	CAL0000178299	IFI3
NA	NA	NA	NA	NA	orf19.1048	CAL0000201829	IFD6
NA	NA	NA	NA	NA	orf19.1051	CAL0000200441	HTA2
NA	NA	NA	NA	NA	orf19.1060	CAL0000180971	
NA	NA	NA	NA	NA	orf19.6833.2	CAL0000179171	
NA	NA	NA	NA	NA	orf19.6837	CAL0000190455	FMA1
NA	NA	NA	NA	NA	orf19.6840	CAL0000196664	
NA	NA	NA	NA	NA	orf19.6845	CAL0000190911	
NA	NA	NA	NA	NA	orf19.6852.1	CAL0000174930	
NA	NA	NA	NA	NA	orf19.772.1	CAL0000194999	
NA	NA	NA	NA	NA	orf19.771	CAL0000174538	LPG20
NA	NA	NA	NA	NA	orf19.769	CAL0000197952	IFE1
NA	NA	NA	NA	NA	orf19.763	CAL0000178064	
NA	NA	NA	NA	NA	orf19.762	CAL0000194369	
NA	NA	NA	NA	NA	orf19.760	CAL0000201459	
NA	NA	NA	NA	NA	orf19.757.1	CAL0000189885	
NA	NA	NA	NA	NA	orf19.756	CAL0000192370	SAP7
NA	NA	NA	NA	NA	orf19.752	CAL0000195447	
NA	NA	NA	NA	NA	kappa-1a	CAL0000179352	
NA	NA	NA	NA	NA	orf19.751	CAL0000197113	
NA	NA	NA	NA	NA	orf19.750	CAL0000186239	
NA	NA	NA	NA	NA	orf19.54	CAL0000199919	RHD1
NA	NA	NA	NA	NA	orf19.55	CAL0000184411	
NA	NA	NA	NA	NA	gamma-1a	CAL0000189553	
NA	NA	NA	NA	NA	orf19.4064	CAL0000200443	GPI7
NA	NA	NA	NA	NA	orf19.4061	CAL0000178764	
NA	NA	NA	NA	NA	orf19.4057	CAL0000180204	
NA	NA	NA	NA	NA	orf19.450	CAL0000192054	
NA	NA	NA	NA	NA	orf19.442	CAL0000189704	
NA	NA	NA	NA	NA	orf19.440	CAL0000178926	SDH1
NA	NA	NA	NA	NA	tP(UGG)1	CAL0000186494	tP(UGG)1
NA	NA	NA	NA	NA	orf19.431	CAL0000199985	ZCF2
NA	NA	NA	NA	NA	orf19.420	CAL0000182645	
NA	NA	NA	NA	NA	orf19.416	CAL0000176576	
NA	NA	NA	NA	NA	orf19.411	CAL0000201639	
NA	NA	NA	NA	NA	snR60	CAL0000197836	
NA	NA	NA	NA	NA	tN(GUU)2	CAL0000182175	tN(GUU)2
NA	NA	NA	NA	NA	tN(GUU)1	CAL0000177789	tN(GUU)1
NA	NA	NA	NA	NA	tT(AGU)1	CAL0000175618	tT(AGU)1
NA	NA	NA	NA	NA	orf19.2495	CAL0000179710	GSL1
NA	NA	NA	NA	NA	orf19.2481	CAL0000190853	
NA	NA	NA	NA	NA	snR39b	CAL0000195870	
NA	NA	NA	NA	NA	orf19.2472	CAL0000178074	
NA	NA	NA	NA	NA	orf19.2463	CAL0000194014	PRN2
NA	NA	NA	NA	NA	orf19.2462	CAL0000180196	PRN3
NA	NA	NA	NA	NA	orf19.2461	CAL0000194143	PRN4
NA	NA	NA	NA	NA	orf19.2449	CAL0000196946	
NA	NA	NA	NA	NA	orf19.2433	CAL0000186113	
NA	NA	NA	NA	NA	orf19.2431	CAL0000194322	
NA	NA	NA	NA	NA	orf19.2430	CAL0000174980	
NA	NA	NA	NA	NA	orf19.2429	CAL0000186654	
NA	NA	NA	NA	NA	rho-1b	CAL0000175738	
NA	NA	NA	NA	NA	orf19.2661	CAL0000200749	TLO34
NA	NA	NA	NA	NA	orf19.2662	CAL0000183781	
NA	NA	NA	NA	NA	orf19.2663	CAL0000180086	
NA	NA	NA	NA	NA	orf19.1827	CAL0000196976	
NA	NA	NA	NA	NA	chi-1b	CAL0000187995	
NA	NA	NA	NA	NA	orf19.1825	CAL0000194362	
NA	NA	NA	NA	NA	orf19.1824	CAL0000197770	PGA50
NA	NA	NA	NA	NA	orf19.1821	CAL0000200686	
NA	NA	NA	NA	NA	snR5b	CAL0000181813	
NA	NA	NA	NA	NA	snR44a	CAL0000184009	
NA	NA	NA	NA	NA	orf19.6280	CAL0000180192	
NA	NA	NA	NA	NA	orf19.6277	CAL0000179810	
NA	NA	NA	NA	NA	orf19.6276	CAL0000191771	
NA	NA	NA	NA	NA	orf19.6274	CAL0000188826	PBR1
NA	NA	NA	NA	NA	orf19.6273	CAL0000186976	
NA	NA	NA	NA	NA	orf19.6266	CAL0000189377	
NA	NA	NA	NA	NA	orf19.6264.4	CAL0000189989	
NA	NA	NA	NA	NA	snR189a	CAL0000186823	
NA	NA	NA	NA	NA	orf19.6249	CAL0000188660	HAK1
NA	NA	NA	NA	NA	orf19.6248	CAL0000175565	
NA	NA	NA	NA	NA	orf19.6247.1	CAL0000195297	
NA	NA	NA	NA	NA	orf19.6242	CAL0000179389	CYK3
NA	NA	NA	NA	NA	orf19.6235	CAL0000185887	
NA	NA	NA	NA	NA	snR44b	CAL0000193658	
NA	NA	NA	NA	NA	orf19.6222.1	CAL0000198304	
NA	NA	NA	NA	NA	orf19.6222	CAL0000181289	SPO22
NA	NA	NA	NA	NA	orf19.6219	CAL0000178470	
NA	NA	NA	NA	NA	tP(AGG)1	CAL0000192889	tP(AGG)1
NA	NA	NA	NA	NA	orf19.6213	CAL0000201409	SUI2
NA	NA	NA	NA	NA	orf19.6211	CAL0000198629	
NA	NA	NA	NA	NA	tL(UAA)4	CAL0000197746	tL(UAA)4
NA	NA	NA	NA	NA	orf19.6202	CAL0000174557	RBT4
NA	NA	NA	NA	NA	orf19.6200	CAL0000178383	
NA	NA	NA	NA	NA	orf19.6196	CAL0000176156	
NA	NA	NA	NA	NA	orf19.4450.1	CAL0000177231	
NA	NA	NA	NA	NA	orf19.4439.1	CAL0000181098	
NA	NA	NA	NA	NA	orf19.4439	CAL0000199844	
NA	NA	NA	NA	NA	CEN1	CAL0000182896	
NA	NA	NA	NA	NA	tL(AAG)2	CAL0000187291	tL(AAG)2
NA	NA	NA	NA	NA	snR43a	CAL0000192326	
NA	NA	NA	NA	NA	snR42a	CAL0000186553	
NA	NA	NA	NA	NA	orf19.2797	CAL0000179105	
NA	NA	NA	NA	NA	orf19.2800	CAL0000181025	
NA	NA	NA	NA	NA	orf19.2784	CAL0000176890	
NA	NA	NA	NA	NA	orf19.2779	CAL0000183823	
NA	NA	NA	NA	NA	orf19.1227	CAL0000189382	ZCF4
NA	NA	NA	NA	NA	HOK-1	CAL0000189151	
NA	NA	NA	NA	NA	MRS-1	CAL0000185662	
NA	NA	NA	NA	NA	Ca3-1	CAL0000185271	
NA	NA	NA	NA	NA	RPS-1	CAL0000184593	
NA	NA	NA	NA	NA	RB2-1	CAL0000182823	
NA	NA	NA	NA	NA	orf19.4712	CAL0000187599	FGR6-3
NA	NA	NA	NA	NA	orf19.5057	CAL0000179214	
NA	NA	NA	NA	NA	orf19.5063	CAL0000196800	COI1
NA	NA	NA	NA	NA	orf19.5064.1	CAL0000191354	
NA	NA	NA	NA	NA	snR67	CAL0000174968	
NA	NA	NA	NA	NA	orf19.5069	CAL0000183398	
NA	NA	NA	NA	NA	orf19.5076.1	CAL0000177198	
NA	NA	NA	NA	NA	orf19.5089	CAL0000184329	TERT
NA	NA	NA	NA	NA	orf19.5090	CAL0000187006	
NA	NA	NA	NA	NA	orf19.5092	CAL0000178698	
NA	NA	NA	NA	NA	tui-1a	CAL0000191225	
NA	NA	NA	NA	NA	pi-1a	CAL0000180217	
NA	NA	NA	NA	NA	orf19.5114.1	CAL0000196079	
NA	NA	NA	NA	NA	orf19.389	CAL0000196805	
NA	NA	NA	NA	NA	moa-1a	CAL0000195102	
NA	NA	NA	NA	NA	orf19.4741	CAL0000187665	
NA	NA	NA	NA	NA	orf19.4742	CAL0000190331	
NA	NA	NA	NA	NA	orf19.4748	CAL0000176904	
NA	NA	NA	NA	NA	orf19.4751.1	CAL0000191606	
NA	NA	NA	NA	NA	snR190	CAL0000179149	
NA	NA	NA	NA	NA	snR128	CAL0000178234	
NA	NA	NA	NA	NA	orf19.4763	CAL0000186257	
NA	NA	NA	NA	NA	orf19.4767	CAL0000189226	ZCF28
NA	NA	NA	NA	NA	orf19.4768	CAL0000188576	
NA	NA	NA	NA	NA	orf19.4774	CAL0000186504	AOX1
NA	NA	NA	NA	NA	orf19.4776	CAL0000182884	LYS143
NA	NA	NA	NA	NA	orf19.4784	CAL0000174668	CRP1
NA	NA	NA	NA	NA	orf19.4786	CAL0000193193	FGR43
NA	NA	NA	NA	NA	orf19.4789	CAL0000175342	
NA	NA	NA	NA	NA	orf19.4791	CAL0000191456	
NA	NA	NA	NA	NA	orf19.4803	CAL0000191938	
NA	NA	NA	NA	NA	orf19.4814	CAL0000193948	
NA	NA	NA	NA	NA	orf19.4819	CAL0000174614	
NA	NA	NA	NA	NA	snR31a	CAL0000188467	
NA	NA	NA	NA	NA	orf19.4823	CAL0000176920	LIP6
NA	NA	NA	NA	NA	orf19.4824	CAL0000201251	
NA	NA	NA	NA	NA	orf19.4834	CAL0000187275	
NA	NA	NA	NA	NA	orf19.4837.1	CAL0000193371	
NA	NA	NA	NA	NA	orf19.4842	CAL0000179602	
NA	NA	NA	NA	NA	orf19.4847	CAL0000179103	
NA	NA	NA	NA	NA	tS(CGA)1	CAL0000194489	tS(CGA)1
NA	NA	NA	NA	NA	orf19.4856	CAL0000182579	LIP3
NA	NA	NA	NA	NA	orf19.4857	CAL0000175421	
NA	NA	NA	NA	NA	orf19.4861	CAL0000184908	
NA	NA	NA	NA	NA	orf19.4861.1	CAL0000201038	
NA	NA	NA	NA	NA	orf19.4862	CAL0000197417	
NA	NA	NA	NA	NA	orf19.4863	CAL0000185877	PDC2
NA	NA	NA	NA	NA	orf19.4872	CAL0000187748	
NA	NA	NA	NA	NA	orf19.4874	CAL0000193748	MNN23
NA	NA	NA	NA	NA	orf19.4880	CAL0000197359	
NA	NA	NA	NA	NA	snR10a	CAL0000195575	
NA	NA	NA	NA	NA	orf19.4900	CAL0000176287	MNN12
NA	NA	NA	NA	NA	orf19.4906	CAL0000195606	
NA	NA	NA	NA	NA	orf19.4908	CAL0000201633	
NA	NA	NA	NA	NA	orf19.4910	CAL0000194403	FGR41
NA	NA	NA	NA	NA	orf19.984	CAL0000181464	PHO8
NA	NA	NA	NA	NA	orf19.994	CAL0000198234	
NA	NA	NA	NA	NA	orf19.996	CAL0000185090	
NA	NA	NA	NA	NA	orf19.999	CAL0000178794	GCA2
NA	NA	NA	NA	NA	orf19.1002	CAL0000181815	
NA	NA	NA	NA	NA	orf19.1005	CAL0000181384	
NA	NA	NA	NA	NA	orf19.1830	CAL0000197248	
NA	NA	NA	NA	NA	snR62	CAL0000176556	
NA	NA	NA	NA	NA	orf19.1831	CAL0000200221	
NA	NA	NA	NA	NA	orf19.2344	CAL0000187233	ASR1
NA	NA	NA	NA	NA	orf19.2337	CAL0000201651	ALP1
NA	NA	NA	NA	NA	orf19.2332	CAL0000176140	
NA	NA	NA	NA	NA	tI(UAU)1	CAL0000183297	tI(UAU)1
NA	NA	NA	NA	NA	orf19.2317	CAL0000189564	
NA	NA	NA	NA	NA	snR64	CAL0000190693	
NA	NA	NA	NA	NA	orf19.679	CAL0000196677	FGR39
NA	NA	NA	NA	NA	orf19.675.1	CAL0000180574	
NA	NA	NA	NA	NA	orf19.675	CAL0000192169	
NA	NA	NA	NA	NA	orf19.673	CAL0000177129	
NA	NA	NA	NA	NA	orf19.670.2	CAL0000174751	
NA	NA	NA	NA	NA	orf19.669	CAL0000179626	PRM1
NA	NA	NA	NA	NA	orf19.664	CAL0000180266	
NA	NA	NA	NA	NA	iota-1a	CAL0000176723	
NA	NA	NA	NA	NA	orf19.1162	CAL0000182306	
NA	NA	NA	NA	NA	orf19.1149	CAL0000182133	MRF1
NA	NA	NA	NA	NA	orf19.1148	CAL0000189829	
NA	NA	NA	NA	NA	orf19.1146	CAL0000186317	
NA	NA	NA	NA	NA	orf19.1143	CAL0000189999	
NA	NA	NA	NA	NA	snR8a	CAL0000182939	
NA	NA	NA	NA	NA	tY(GUA)1	CAL0000198810	tY(GUA)1
NA	NA	NA	NA	NA	tY(GUA)4	CAL0000193270	tY(GUA)4
NA	NA	NA	NA	NA	zeta-1a	CAL0000190155	
NA	NA	NA	NA	NA	orf19.5270	CAL0000190381	
NA	NA	NA	NA	NA	orf19.5269.1	CAL0000185353	
NA	NA	NA	NA	NA	orf19.5269	CAL0000194989	
NA	NA	NA	NA	NA	orf19.5267	CAL0000196406	
NA	NA	NA	NA	NA	orf19.5266	CAL0000200301	
NA	NA	NA	NA	NA	orf19.5264	CAL0000184278	
NA	NA	NA	NA	NA	orf19.5262	CAL0000195837	
NA	NA	NA	NA	NA	orf19.5256	CAL0000184437	
NA	NA	NA	NA	NA	orf19.5246	CAL0000178396	
NA	NA	NA	NA	NA	orf19.5245	CAL0000182032	BUL4
NA	NA	NA	NA	NA	orf19.5233	CAL0000175505	
NA	NA	NA	NA	NA	orf19.5231	CAL0000184247	
NA	NA	NA	NA	NA	orf19.5225	CAL0000184393	
NA	NA	NA	NA	NA	orf19.5223	CAL0000183291	
NA	NA	NA	NA	NA	orf19.69.2	CAL0000175956	
NA	NA	NA	NA	NA	orf19.69	CAL0000198128	
NA	NA	NA	NA	NA	tW(CCA)1	CAL0000179521	tW(CCA)1
NA	NA	NA	NA	NA	orf19.3760	CAL0000182507	DLH1
NA	NA	NA	NA	NA	orf19.6359	CAL0000187048	
NA	NA	NA	NA	NA	orf19.6353	CAL0000184188	
NA	NA	NA	NA	NA	orf19.6350	CAL0000199161	
NA	NA	NA	NA	NA	orf19.6347	CAL0000174348	
NA	NA	NA	NA	NA	orf19.6342	CAL0000191420	
NA	NA	NA	NA	NA	orf19.4914.1	CAL0000190643	BLP1
NA	NA	NA	NA	NA	orf19.4916	CAL0000178796	
NA	NA	NA	NA	NA	orf19.4917	CAL0000186405	
NA	NA	NA	NA	NA	orf19.4918	CAL0000183805	
NA	NA	NA	NA	NA	orf19.4919	CAL0000189997	
NA	NA	NA	NA	NA	orf19.4921	CAL0000196724	
NA	NA	NA	NA	NA	orf19.4921.1	CAL0000180683	
NA	NA	NA	NA	NA	orf19.4923	CAL0000194465	
NA	NA	NA	NA	NA	orf19.4923.1	CAL0000179610	
NA	NA	NA	NA	NA	snR41b	CAL0000181068	
NA	NA	NA	NA	NA	snR41	CAL0000188964	
NA	NA	NA	NA	NA	snR70	CAL0000188988	
NA	NA	NA	NA	NA	snR87	CAL0000189617	
NA	NA	NA	NA	NA	orf19.4936	CAL0000198921	
NA	NA	NA	NA	NA	orf19.4936.1	CAL0000183039	
NA	NA	NA	NA	NA	orf19.4940	CAL0000178778	
NA	NA	NA	NA	NA	orf19.4942	CAL0000182446	
NA	NA	NA	NA	NA	orf19.4949	CAL0000175908	
NA	NA	NA	NA	NA	koppa-1a	CAL0000186825	
NA	NA	NA	NA	NA	orf19.4951	CAL0000180932	
NA	NA	NA	NA	NA	tara-1a	CAL0000188362	
NA	NA	NA	NA	NA	orf19.4965	CAL0000187419	
NA	NA	NA	NA	NA	orf19.4970	CAL0000197000	
NA	NA	NA	NA	NA	orf19.4975	CAL0000199501	HYR1
NA	NA	NA	NA	NA	orf19.4976	CAL0000192879	
NA	NA	NA	NA	NA	snR3a	CAL0000188486	
NA	NA	NA	NA	NA	orf19.4982	CAL0000198798	TGL99
NA	NA	NA	NA	NA	orf19.4984	CAL0000178526	
NA	NA	NA	NA	NA	orf19.4995	CAL0000186599	
NA	NA	NA	NA	NA	orf19.5001	CAL0000185450	CUP2
NA	NA	NA	NA	NA	orf19.5016	CAL0000188080	
NA	NA	NA	NA	NA	orf19.5017	CAL0000198226	DUR32
NA	NA	NA	NA	NA	tA(AGC)7	CAL0000199007	tA(AGC)7
NA	NA	NA	NA	NA	orf19.7205	CAL0000184959	DUR7
NA	NA	NA	NA	NA	orf19.7208	CAL0000201386	CSK1
NA	NA	NA	NA	NA	orf19.7209	CAL0000192042	
NA	NA	NA	NA	NA	orf19.7210	CAL0000191113	
NA	NA	NA	NA	NA	orf19.7212	CAL0000195418	
NA	NA	NA	NA	NA	orf19.7213	CAL0000197857	
NA	NA	NA	NA	NA	orf19.7214	CAL0000194637	
NA	NA	NA	NA	NA	chi-1a	CAL0000195915	
NA	NA	NA	NA	NA	orf19.7227	CAL0000189568	
NA	NA	NA	NA	NA	orf19.7231	CAL0000186863	FTR2
NA	NA	NA	NA	NA	orf19.7239	CAL0000181056	MDG1
NA	NA	NA	NA	NA	orf19.7252	CAL0000186199	
NA	NA	NA	NA	NA	orf19.7255	CAL0000192095	RPC10
NA	NA	NA	NA	NA	orf19.7258	CAL0000199868	DDI1
NA	NA	NA	NA	NA	orf19.7260	CAL0000175442	
NA	NA	NA	NA	NA	orf19.7265	CAL0000187595	
NA	NA	NA	NA	NA	orf19.7266	CAL0000177274	
NA	NA	NA	NA	NA	san-1a	CAL0000177768	
NA	NA	NA	NA	NA	orf19.7271	CAL0000180728	
NA	NA	NA	NA	NA	Zorro2-1	CAL0000197211	
NA	NA	NA	NA	NA	orf19.7272	CAL0000176064	
NA	NA	NA	NA	NA	orf19.7274	CAL0000176110	
NA	NA	NA	NA	NA	orf19.7275	CAL0000184849	FGR24
NA	NA	NA	NA	NA	orf19.7277	CAL0000184377	
NA	NA	NA	NA	NA	orf19.7276.1	CAL0000176752	TLO4
NA	NA	NA	NA	NA	rho-1a	CAL0000189854	
NA	NA	NA	NA	NA	gamma-1c	CAL0000183219	
NA	NA	NA	NA	NA	gamma-1b	CAL0000199620	
NA	NA	NA	NA	NA	orf19.7278	CAL0000189570	
NA	NA	NA	NA	NA	orf19.1925	CAL0000201066	TLO5
NA	NA	NA	NA	NA	rho-2a	CAL0000184677	
NA	NA	NA	NA	NA	tV(CAC)1	CAL0000177904	tV(CAC)1
NA	NA	NA	NA	NA	orf19.1920	CAL0000187885	
NA	NA	NA	NA	NA	orf19.1914	CAL0000183771	FAV3
NA	NA	NA	NA	NA	orf19.1906	CAL0000174371	
NA	NA	NA	NA	NA	orf19.2103	CAL0000191472	
NA	NA	NA	NA	NA	orf19.2082	CAL0000197549	SAP30
NA	NA	NA	NA	NA	orf19.2079	CAL0000185556	PHHB
NA	NA	NA	NA	NA	orf19.2074	CAL0000178369	
NA	NA	NA	NA	NA	orf19.2071	CAL0000192502	
NA	NA	NA	NA	NA	orf19.2066.1	CAL0000182581	ATP18
NA	NA	NA	NA	NA	orf19.2063	CAL0000180218	
NA	NA	NA	NA	NA	orf19.2061	CAL0000177125	
NA	NA	NA	NA	NA	orf19.2060	CAL0000188676	SOD5
NA	NA	NA	NA	NA	orf19.2059	CAL0000190513	
NA	NA	NA	NA	NA	orf19.2049	CAL0000199135	
NA	NA	NA	NA	NA	orf19.2048	CAL0000198189	
NA	NA	NA	NA	NA	orf19.2046	CAL0000175559	POT1-2
NA	NA	NA	NA	NA	orf19.2044	CAL0000194687	PGA27
NA	NA	NA	NA	NA	orf19.2035	CAL0000176979	
NA	NA	NA	NA	NA	orf19.2034	CAL0000192606	
NA	NA	NA	NA	NA	orf19.2033	CAL0000177109	PGA19
NA	NA	NA	NA	NA	orf19.2032	CAL0000182330	
NA	NA	NA	NA	NA	orf19.2030	CAL0000195841	
NA	NA	NA	NA	NA	orf19.2025	CAL0000196041	
NA	NA	NA	NA	NA	orf19.2024	CAL0000197716	
NA	NA	NA	NA	NA	orf19.2020	CAL0000181092	HGT6
NA	NA	NA	NA	NA	orf19.2018.2	CAL0000196908	
NA	NA	NA	NA	NA	orf19.2018	CAL0000175524	
NA	NA	NA	NA	NA	tL(CAA)2	CAL0000176040	tL(CAA)2
NA	NA	NA	NA	NA	toroa-2a	CAL0000191652	
